date_reported,clsd,offense,location,theft_code,hate_bias,dayofweek,cpd_neighborhood,weapons,victim_age,victim_race,suspect_age,suspect_race
4/2/2019 0:07,J--CLOSED,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,TUESDAY,PLEASANT RIDGE,99 - NONE,UNKNOWN,NA,UNKNOWN,BLACK
6/10/2019 22:00,J--CLOSED,RAPE,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,WEST  END,99 - NONE,ADULT (18+),BLACK,UNKNOWN,BLACK
2/11/2019 19:10,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,01-SINGLE FAMILY 3 PLUS FLOORS,NA,88--DOMESTIC VIOLENCE,MONDAY,CLIFTON/UNIVERSITY HEIGHTS,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,WHITE,UNKNOWN,NA
2/13/2019 23:07,F--CLEARED BY ARREST - ADULT,ENDANGERING CHILDREN,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON/UNIVERSITY HEIGHTS,15 - OTHER FIREARM,UNDER 18,WHITE,UNKNOWN,NA
2/13/2019 23:07,F--CLEARED BY ARREST - ADULT,ENDANGERING CHILDREN,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON/UNIVERSITY HEIGHTS,15 - OTHER FIREARM,UNDER 18,WHITE,UNKNOWN,NA
3/28/2019 10:30,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23G-THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,N--NO BIAS/NOT APPLICABLE,TUESDAY,WESTWOOD,99 - NONE,51-60,WHITE,UNKNOWN,NA
6/6/2019 17:50,Z--EARLY CLOSED,BURGLARY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,HARTWELL,U - UNKNOWN,18-25,BLACK,UNKNOWN,NA
2/13/2019 23:07,F--CLEARED BY ARREST - ADULT,ENDANGERING CHILDREN,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON/UNIVERSITY HEIGHTS,15 - OTHER FIREARM,UNKNOWN,NA,UNKNOWN,NA
3/30/2019 14:11,J--CLOSED,THEFT,29-GAS STATION,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SATURDAY,PLEASANT RIDGE,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
7/22/2019 12:47,I--INVESTIGATION PENDING,RAPE,46-FIELD/WOODS,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,QUEENSGATE,80 - OTHER WEAPON,ADULT (18+),WHITE,31-40,WHITE
7/22/2019 12:47,I--INVESTIGATION PENDING,RAPE,46-FIELD/WOODS,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,QUEENSGATE,80 - OTHER WEAPON,ADULT (18+),WHITE,31-40,WHITE
5/3/2019 18:43,F--CLEARED BY ARREST - ADULT,THEFT,48-PARKING LOT,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,FRIDAY,QUEENSGATE,99 - NONE,41-50,WHITE,18-25,WHITE
2/19/2019 21:37,F--CLEARED BY ARREST - ADULT,THEFT,40-OTHER RETAIL STORE,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,MONDAY,CLIFTON/UNIVERSITY HEIGHTS,99 - NONE,31-40,WHITE,UNKNOWN,WHITE
5/9/2019 15:59,J--CLOSED,THEFT,38-VARIETY/CONVENIENCE STORE,23D-THEFT FROM BUILDING,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,PLEASANT RIDGE,U - UNKNOWN,UNKNOWN,NA,26-30,BLACK
1/20/2019 19:17,Z--EARLY CLOSED,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,NA,OVER-THE-RHINE,99 - NONE,61-70,WHITE,UNKNOWN,NA
1/14/2019 19:46,J--CLOSED,AGGRAVATED ROBBERY,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,OAKLEY,11 - FIREARM (TYPE NOT STATED),41-50,BLACK,UNKNOWN,BLACK
2/13/2019 23:07,F--CLEARED BY ARREST - ADULT,INDUCING PANIC,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON/UNIVERSITY HEIGHTS,15 - OTHER FIREARM,UNDER 18,WHITE,UNKNOWN,NA
2/13/2019 23:07,F--CLEARED BY ARREST - ADULT,INDUCING PANIC,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON/UNIVERSITY HEIGHTS,15 - OTHER FIREARM,UNDER 18,WHITE,UNKNOWN,NA
2/9/2019 16:30,J--CLOSED,RAPE,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,WALNUT HILLS,99 - NONE,ADULT (18+),WHITE,41-50,WHITE
4/4/2019 4:47,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,MOUNT  ADAMS,U - UNKNOWN,41-50,BLACK,UNKNOWN,NA
6/6/2019 21:44,F--CLEARED BY ARREST - ADULT,SEXUAL IMPOSITION,49-PARK/PLAYGROUND,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,CAMP  WASHINGTON,99 - NONE,18-25,BLACK,UNKNOWN,NA
7/8/2019 3:38,I--INVESTIGATION PENDING,AGGRAVATED ROBBERY,38-VARIETY/CONVENIENCE STORE,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,PLEASANT RIDGE,12A - AUTOMATIC HANDGUN,31-40,WHITE,18-25,BLACK
1/6/2019 2:30,B--PROSECUTION DECLINED,ASSAULT,26-BAR,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,C. B. D. / RIVERFRONT,99 - NONE,18-25,BLACK,31-40,BLACK
2/17/2019 15:30,Z--EARLY CLOSED,THEFT,40-OTHER RETAIL STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SUNDAY,NORTHSIDE,99 - NONE,UNKNOWN,NA,26-30,BLACK
5/13/2019 21:10,J--CLOSED,AGGRAVATED ROBBERY,29-GAS STATION,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,CLIFTON,12 - HANDGUN,26-30,UNKNOWN,UNKNOWN,BLACK
7/6/2019 2:27,I--INVESTIGATION PENDING,RAPE,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,OVER-THE-RHINE,99 - NONE,ADULT (18+),WHITE,26-30,BLACK
8/2/2019 14:33,I--INVESTIGATION PENDING,THEFT,29-GAS STATION,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,FRIDAY,NA,99 - NONE,UNKNOWN,NA,UNKNOWN,BLACK
7/18/2019 14:11,I--INVESTIGATION PENDING,RAPE,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,WEST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ADULT (18+),BLACK,41-50,BLACK
7/5/2019 18:18,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,08-SCHOOL,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,WINTON HILLS,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",51-60,BLACK,UNKNOWN,UNKNOWN
7/30/2019 22:09,I--INVESTIGATION PENDING,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,WEST  END,11 - FIREARM (TYPE NOT STATED),51-60,BLACK,UNKNOWN,NA
7/22/2019 10:00,I--INVESTIGATION PENDING,BREAKING AND ENTERING,22-OTHER BUSINESS OFFICE,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,QUEENSGATE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNKNOWN,NA,UNKNOWN,NA
7/15/2019 22:04,J--CLOSED,THEFT,47-STREET,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,MONDAY,FAIRVIEW,99 - NONE,18-25,WHITE,UNKNOWN,NA
7/30/2019 22:02,I--INVESTIGATION PENDING,UNAUTHORIZED USE OF MOTOR VEHICLE,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,AVONDALE,99 - NONE,51-60,BLACK,18-25,BLACK
7/17/2019 16:06,D--VICTIM REFUSED TO COOPERATE,RAPE,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ADULT (18+),WHITE,26-30,WHITE
7/22/2019 20:15,I--INVESTIGATION PENDING,RAPE,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,99 - NONE,JUVENILE (UNDER 18),BLACK,61-70,BLACK
7/22/2019 20:15,I--INVESTIGATION PENDING,RAPE,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,99 - NONE,JUVENILE (UNDER 18),BLACK,61-70,BLACK
7/30/2019 16:14,I--INVESTIGATION PENDING,RAPE,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,RIVERSIDE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",JUVENILE (UNDER 18),BLACK,51-60,BLACK
6/20/2019 12:31,J--CLOSED,RAPE,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ADULT (18+),BLACK,31-40,BLACK
7/7/2019 15:29,J--CLOSED,RAPE,77-OTHER,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,PADDOCK  HILLS,99 - NONE,ADULT (18+),WHITE,18-25,BLACK
8/1/2019 15:30,I--INVESTIGATION PENDING,THEFT,02-MULTI FAMILY,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,THURSDAY,WEST PRICE HILL,99 - NONE,31-40,WHITE,31-40,WHITE
7/31/2019 0:30,I--INVESTIGATION PENDING,RAPE,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,CORRYVILLE,99 - NONE,ADULT (18+),WHITE,31-40,BLACK
8/1/2019 15:27,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON,99 - NONE,61-70,UNKNOWN,UNKNOWN,NA
8/1/2019 13:50,F--CLEARED BY ARREST - ADULT,THEFT,01-SINGLE FAMILY HOME,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,THURSDAY,WEST PRICE HILL,99 - NONE,18-25,WHITE,18-25,WHITE
6/30/2019 19:50,J--CLOSED,VEHICULAR VANDALISM,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,SPRING GROVE VILLAGE,99 - NONE,41-50,WHITE,UNKNOWN,BLACK
8/1/2019 22:08,I--INVESTIGATION PENDING,ASSAULT,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,NA,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",18-25,BLACK,26-30,BLACK
8/1/2019 13:00,H--WARRANT ISSUED,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SUNDAY,WEST PRICE HILL,99 - NONE,UNKNOWN,NA,26-30,BLACK
8/1/2019 13:00,H--WARRANT ISSUED,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SUNDAY,WEST PRICE HILL,99 - NONE,UNKNOWN,NA,26-30,BLACK
8/2/2019 14:45,Z--EARLY CLOSED,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,FRIDAY,CORRYVILLE,U - UNKNOWN,UNKNOWN,NA,UNKNOWN,WHITE
7/24/2019 12:29,J--CLOSED,THEFT,37-GROCERY/SUPERMARKET,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,OAKLEY,99 - NONE,UNKNOWN,NA,UNKNOWN,BLACK
8/4/2019 15:39,I--INVESTIGATION PENDING,RAPE,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ADULT (18+),BLACK,UNKNOWN,BLACK
6/30/2019 2:07,D--VICTIM REFUSED TO COOPERATE,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,CLIFTON,11 - FIREARM (TYPE NOT STATED),18-25,BLACK,UNKNOWN,BLACK
7/31/2019 14:49,Z--EARLY CLOSED,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WALNUT HILLS,99 - NONE,UNKNOWN,NA,51-60,BLACK
7/20/2019 7:00,H--WARRANT ISSUED,DOMESTIC VIOLENCE,47-STREET,NA,88--DOMESTIC VIOLENCE,SATURDAY,QUEENSGATE,35 - MOTOR VEHICLE (WHEN USED AS WEAPON),31-40,BLACK,31-40,BLACK
8/5/2019 12:56,I--INVESTIGATION PENDING,TAKING THE IDENTITY OF ANOTHER,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,WALNUT HILLS,99 - NONE,51-60,WHITE,UNKNOWN,NA
6/8/2019 23:00,J--CLOSED,RAPE,57-CAMP / CAMPGROUND,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,CALIFORNIA,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ADULT (18+),WHITE,26-30,WHITE
6/30/2019 2:07,D--VICTIM REFUSED TO COOPERATE,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,CLIFTON,11 - FIREARM (TYPE NOT STATED),18-25,BLACK,18-25,BLACK
8/2/2019 6:32,I--INVESTIGATION PENDING,AGGRAVATED ROBBERY,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,EAST WALNUT HILLS,11 - FIREARM (TYPE NOT STATED),41-50,WHITE,18-25,BLACK
8/6/2019 9:26,F--CLEARED BY ARREST - ADULT,THEFT,60-DOCK / WHART / FREIGHT / MODAL TERMINAL,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,TUESDAY,QUEENSGATE,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
8/3/2019 1:11,Z--EARLY CLOSED,AGGRAVATED ROBBERY,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,HARTWELL,12 - HANDGUN,41-50,WHITE,18-25,BLACK
8/3/2019 1:11,Z--EARLY CLOSED,AGGRAVATED ROBBERY,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,HARTWELL,12 - HANDGUN,41-50,WHITE,18-25,BLACK
8/3/2019 1:11,Z--EARLY CLOSED,AGGRAVATED ROBBERY,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,HARTWELL,12 - HANDGUN,41-50,WHITE,18-25,BLACK
5/29/2019 22:44,I--INVESTIGATION PENDING,RAPE,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,ROSELAWN,99 - NONE,JUVENILE (UNDER 18),BLACK,18-25,BLACK
7/9/2019 17:07,I--INVESTIGATION PENDING,RAPE,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,MOUNT AIRY,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ADULT (18+),WHITE,UNKNOWN,UNKNOWN
8/2/2019 20:50,I--INVESTIGATION PENDING,RAPE,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,MADISONVILLE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ADULT (18+),WHITE,61-70,WHITE
6/14/2019 14:57,D--VICTIM REFUSED TO COOPERATE,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,LOWER PRICE  HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,WHITE,31-40,BLACK
7/30/2019 11:03,J--CLOSED,THEFT,47-STREET,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,TUESDAY,WALNUT HILLS,99 - NONE,61-70,WHITE,UNKNOWN,NA
8/3/2019 23:09,I--INVESTIGATION PENDING,AGGRAVATED ROBBERY,29-GAS STATION,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,CLIFTON,12 - HANDGUN,UNKNOWN,NA,31-40,BLACK
8/7/2019 6:00,K--UNFOUNDED,RAPE,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,CORRYVILLE,70 - DRUGS/NARCOTICS/SLEEPING PILLS,ADULT (18+),BLACK,31-40,BLACK
8/6/2019 14:27,I--INVESTIGATION PENDING,THEFT,40-OTHER RETAIL STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,TUESDAY,COLLEGE  HILL,99 - NONE,UNKNOWN,NA,51-60,BLACK
6/4/2019 16:34,K--UNFOUNDED,RAPE,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,NA,99 - NONE,ADULT (18+),WHITE,26-30,WHITE
8/1/2019 12:19,Z--EARLY CLOSED,ASSAULT,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,CARTHAGE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,WHITE,51-60,WHITE
8/1/2019 12:19,Z--EARLY CLOSED,ASSAULT,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,CARTHAGE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,WHITE,31-40,WHITE
8/7/2019 10:34,NA,ASSAULT,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,NA,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,BLACK,UNKNOWN,BLACK
8/1/2019 12:19,Z--EARLY CLOSED,ASSAULT,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,CARTHAGE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,WHITE,51-60,WHITE
7/8/2019 14:56,J--CLOSED,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,MONDAY,NORTHSIDE,99 - NONE,UNKNOWN,NA,UNKNOWN,BLACK
8/1/2019 12:19,Z--EARLY CLOSED,ASSAULT,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,CARTHAGE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,WHITE,31-40,WHITE
8/7/2019 10:34,NA,ASSAULT,52-OTHER OUTSIDE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,NA,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,BLACK,UNDER 18,BLACK
7/25/2019 23:45,NA,THEFT,48-PARKING LOT,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,THURSDAY,WEST  END,U - UNKNOWN,18-25,BLACK,UNKNOWN,NA
7/30/2019 20:13,Z--EARLY CLOSED,THEFT,47-STREET,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,TUESDAY,BONDHILL,99 - NONE,18-25,BLACK,UNDER 18,WHITE
8/8/2019 15:45,NA,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,NA,99 - NONE,61-70,WHITE,UNKNOWN,NA
7/27/2019 13:49,H--WARRANT ISSUED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,WEST  END,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",31-40,BLACK,41-50,BLACK
7/31/2019 6:50,I--INVESTIGATION PENDING,RAPE,43-YARD,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,AVONDALE,12 - HANDGUN,ADULT (18+),BLACK,31-40,BLACK
7/18/2019 1:32,F--CLEARED BY ARREST - ADULT,ROBBERY,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,OVER-THE-RHINE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",18-25,WHITE,UNKNOWN,NA
8/8/2019 21:30,NA,THEFT,29-GAS STATION,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,THURSDAY,HARTWELL,99 - NONE,31-40,BLACK,26-30,BLACK
8/6/2019 20:33,Z--EARLY CLOSED,TAKING THE IDENTITY OF ANOTHER,77-OTHER,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,CLIFTON/UNIVERSITY HEIGHTS,99 - NONE,26-30,BLACK,UNKNOWN,NA
8/8/2019 22:48,NA,THEFT,77-OTHER,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,THURSDAY,NA,99 - NONE,31-40,WHITE,UNKNOWN,NA
7/30/2019 20:13,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,BONDHILL,99 - NONE,18-25,BLACK,UNDER 18,WHITE
7/5/2019 17:35,F--CLEARED BY ARREST - ADULT,AGGRAVATED MENACING,15-AUTO SHOP,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,NORTHSIDE,99 - NONE,31-40,BLACK,26-30,BLACK
8/1/2019 10:45,Z--EARLY CLOSED,THEFT,47-STREET,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CORRYVILLE,99 - NONE,18-25,WHITE,UNKNOWN,NA
8/9/2019 15:00,NA,TELEPHONE HARASSMENT,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,NA,99 - NONE,31-40,BLACK,26-30,BLACK
7/26/2019 12:30,I--INVESTIGATION PENDING,RAPE,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,BONDHILL,99 - NONE,ADULT (18+),BLACK,UNKNOWN,BLACK
7/26/2019 12:30,I--INVESTIGATION PENDING,RAPE,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,BONDHILL,99 - NONE,ADULT (18+),BLACK,18-25,BLACK
8/9/2019 19:23,Z--EARLY CLOSED,THEFT,77-OTHER,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,MONDAY,WEST  END,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
8/9/2019 19:01,NA,GROSS SEXUAL IMPOSITION,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,NA,99 - NONE,18-25,BLACK,41-50,BLACK
6/22/2019 5:08,A--DEATH OF OFFENDER,AGGRAVATED ROBBERY,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NORTH AVONDALE,12 - HANDGUN,UNDER 18,WHITE,UNDER 18,WHITE
4/1/2019 10:54,Z--EARLY CLOSED,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,NA,FAIRVIEW,99 - NONE,18-25,ASIAN/PACIFIC ISLAND,UNKNOWN,NA
3/22/2019 15:55,F--CLEARED BY ARREST - ADULT,ASSAULT,11-HOSPITAL,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,WHITE,UNKNOWN,NA
6/5/2019 13:30,J--CLOSED,ASSAULT,33-DRUGSTORE,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WEST  END,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,UNKNOWN,UNKNOWN,NA
7/8/2019 0:38,J--CLOSED,AGGRAVATED ROBBERY,49-PARK/PLAYGROUND,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,ROSELAWN,99 - NONE,51-60,WHITE,UNKNOWN,BLACK
6/22/2019 16:38,F--CLEARED BY ARREST - ADULT,MENACING,47-STREET,NA,88--DOMESTIC VIOLENCE,SATURDAY,RIVERSIDE,99 - NONE,31-40,WHITE,UNKNOWN,NA
6/7/2019 18:16,I--INVESTIGATION PENDING,TAKING THE IDENTITY OF ANOTHER,36-SPORTING GOODS,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,WESTWOOD,99 - NONE,18-25,WHITE,18-25,BLACK
1/12/2019 2:32,F--CLEARED BY ARREST - ADULT,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,WEST  END,99 - NONE,26-30,BLACK,UNKNOWN,NA
8/2/2019 23:30,H--WARRANT ISSUED,ASSAULT,29-GAS STATION,NA,88--DOMESTIC VIOLENCE,FRIDAY,MADISONVILLE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",41-50,BLACK,26-30,BLACK
4/3/2019 11:30,F--CLEARED BY ARREST - ADULT,CRIMINAL DAMAGING/ENDANGERING,28-RESTAURANT,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CAMP  WASHINGTON,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
5/26/2019 5:57,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23G-THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,N--NO BIAS/NOT APPLICABLE,SUNDAY,WESTWOOD,U - UNKNOWN,41-50,BLACK,UNKNOWN,NA
5/29/2019 14:20,Z--EARLY CLOSED,THEFT,02-MULTI FAMILY,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,SUNDAY,WEST PRICE HILL,99 - NONE,61-70,WHITE,UNKNOWN,NA
3/13/2019 17:58,G--CLEARED BY ARREST - JUVENILE,DOMESTIC VIOLENCE,02-MULTI FAMILY APARTMENT,NA,88--DOMESTIC VIOLENCE,WEDNESDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,BLACK,UNKNOWN,NA
3/12/2019 10:40,Z--EARLY CLOSED,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,NA,MOUNT  ADAMS,99 - NONE,31-40,WHITE,UNKNOWN,NA
1/13/2019 11:30,F--CLEARED BY ARREST - ADULT,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,HYDE PARK,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",31-40,WHITE,31-40,WHITE
